Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
tsc1,protein,,tsc1,uniprot,q92679,cytoplasm,go:0005634,tsc2,protein,,tsc2,uniprot,q92680,cytoplasm,go:0005634,negative,d,phosphorylation,,nsclc,epithelial,lung,human,['350'],nan,nan,"tsc1-tsc2 complexes have recently been implicated in cell survival responses. the molecular mechanisms by which tsc2 affects mtor-related signals remain unclear. we found that knockdown of tsc2 resulted in inhibition of the effect of rosiglitazone on the mtor downstream target p70s6k suggesting a role for tsc2 in mediating this effect. in cell proliferation assays, we showed that the tsc2 sirna partially restored nsclc cell growth in the presence of rosiglitazone, although knockdown of tsc2 alone had no effect on nsclc cell proliferation. this suggests that tsc2 does not contribute to nsclc cell proliferation at baseline, but its phosphorylation partially mediates the growth inhibitory effect of rosiglitazone.",pmc1892639,1,10,18,1,28
raptor,protein,,rptor,uniprot,q92574,plasma membrane,go:0005886,mtor,protein,,mtor,uniprot,q92574,plasma membrane,go:0005886,positive,d,immunoprecipitation,,hek293,epithelial-like,,human,['404'],nan,nan,"hek293 cells were grown in complete medium and stimulated with 50 ng/ml igf1 for 30 min to hyper-activate mtor prior to lysis in chaps buffer (20 mm tris ph 7.4, 137 mm nacl, 2 mm edta, 10% (v/v) glycerol, 2% (w/v) chaps). endogenous raptor was immunoprecipitated with protein g sepharose and washed twice with chaps buffer + nacl (0.5 m total), twice with chaps buffer and twice with kinase buffer (25 mm hepes ph 7.4, 50 mm kcl) and left with ∼10 μl buffer on the beads. per reaction, 1 μg substrate was added in 20 μl kinase buffer prior to the addition of 10 μl atp mix (40 mm mncl2, 80 μm atp, 1 μci 32p γ-atp in kinase buffer). reactions were agitated at 30°c for 30 min and terminated by addition of 10 μl 5× sample buffer (300 mm tris ph 6.8, 8% (w/v) sds, 50% (v/v) glycerol, 0.025% (w/v) bromophenol blue).",pmc4585463,1,10,11,1,21
p53,protein,,tp53,uniprot,q04927,cytoplasm,go:0005632,akt,protein,,akt1,uniprot,p11378,plasma membrane,go:0005886,positive,d,translation,,bj-t,b-cell,,human,['528'],nan,nan,"to investigate the mechanism by which p53 accumulates in akt-expressing bj-t cells, p53 stability was assessed by [35s]met/cys pulse-chase analysis. over the 60 min chase period, [35s]met/cys-labelled p53 reduced at a slower rate in myr-akt cells compared to pbabe cells, indicating that myr-akt expression decreased p53 turnover (figure 6a). importantly, a 45% increase in p53 synthesis was observed in the 30 min pulse period in myr-akt-expressing cells compared with control cells (figure 6b), with no change in relative p53 transcript levels detected (supplementary figure 4a). furthermore, rapid lysis of pbabe- or myr-akt-expressing cells plus or minus the proteasome inhibitor mg132 treatment indicated that akt-expressing cells had reduced levels of polyubiquitinated p53 in the steady state (figure 6c). these results indicate that p53 accumulation in akt cells results from both a reduction in mdm2-mediated p53 ubiquitination and degradation, plus enhanced p53 translation.",pmc3325598,1,10,11,1,21
p53,protein,tumor suppressor,tp53,uniprot,q04272,nucleus,go:0005739,atm,protein,kinase,atr,uniprot,p04978,nucleus,go:0005739,positive,i,binds,,,,,human,['4'],nan,nan,"cells with irreparable damage activate apoptotic pathways, to avoid propagation of a modified, potentially harmful genome. the induction of apoptosis proceeds through at least two main pathways (extrinsic and intrinsic), each of which can be regulated at multiple levels. a common regulator of both these apoptotic pathways is p53, a transcription factor and tumor suppressor protein that, in response to dna damage, induces the expression of genes involved in checkpoint activation or apoptosis (gomez-lazaro et al., 2004). in unstressed cells, p53 has low activity and a short half-life because it is complexed with two proteins, the e3 ubiquitin protein ligase (mdm2) and the mdm2-like p53-binding protein (hdmx), which cause p53 to be ubiquitinated and degraded by proteasomes; low p53 levels and activity allow normal growth (gomez-lazaro et al., 2004). after dna damage, p53 is phosphorylated by atm, an event that displaces mdm2 and allows p53 to accumulate in the nucleus where it can perform its function as transcription factor (cheng and chen, 2010). this p53 stabilization is also due to the degradation of hdmx, which is induced by phosphorylation by both atm and chk2 (chen et al., 2005b; lebron et al., 2006; pereg et al., 2006). indeed, hdmx normally shuttles between the nucleus and the cytoplasm, but in the presence of dsbs, nuclear hdmx is phosphorylated by atm and chk2 and retained there through binding to 14-3-3 proteins (chen et al., 2005b). this event is an essential step toward hdmx degradation, p53 activation and apoptosis induction (figure 3c).",pmc4296918,1,10,11,1,21
chk1,protein,,chek1,uniprot,p00339,cytoplasm,go:0005634,mtor,protein,,rps6kb1,uniprot,q92019,cytoplasm,go:0005634,negative,d,inhibits,,breast cancer,epithelial,,human,['482'],nan,nan,"we could consistently show that dna damage-induced chk1 activation was dependent on mtor in all cell lines studied, suggesting that cells may rely on mtor-chk1 signalling for survival. numerous studies have demonstrated that chk1 inhibition following dna damage potentiates dna damage-induced cell death via multiple mechanisms [48-53]. importantly, this study has revealed an unexpected benefit of mtorc1/2 inhibitors in their ability to inhibit chk1 activity and cell cycle arrest. we show reduced cell survival when mtorc1/2 is inhibited in the presence of genotoxic stress and report that mtorc2 is essential for chk1 activation. our data provides new mechanistic insight into the role of mtor in the dna damage response and support the clinical development of mtorc1/2 inhibitors in combination with dna damage-based therapies for breast cancer.",pmc4381605,1,10,11,1,21
p27,protein,,cdkn1a,uniprot,p00674,cytoplasm,go:0005634,s6,protein,,,uniprot,s6,cytoplasm,go:0005634,negative,d,inhibits,,,b-cell,,human,['64'],nan,nan,"by tracking the upstream pathways responsible for s6 phosphorylation, we found that neither p70s6k nor akt was involved based on the findings that knocking down p70s6k and loss of the kinase activity of akt by introducing dominant-negative mutations, k197m and t308/s473a, did not alter s6 phosphorylation. in contrast, blockage of ras/raf/mer/erk pathway by transfecting dominant-negative ras (s17n) and erk1/2 (k71/52r) into p27−/−(δ51) cells attenuated s6 phosphorylation, suggesting that p27 negatively controlled s6 activation by inhibiting the ras/raf/mer/erk/p90rsk pathway. the mechanistic investigation further revealed that p27 maintained phlpp protein expression, which hampered ras activation. phlpp is a newly identified family of ser/thr pp and catalyzes the dephosphorylation of a conserved regulatory motif, the hydrophobic motif, on the agc kinases of akt, pkc and p70s6k, as well as an inhibitory site on the kinase mst1, to inhibit cellular proliferation and induce apoptosis.49 therefore, phlpp is generally regarded as a novel tumor suppressor, and the frequent deletion of phlpp is observed in human cancers.49 the recent findings further showed that phlpp possessed a novel function in inhibiting ras activation.32, 33 distinct from the mechanisms of gaps, phlpp binds to the nucleotide-free ras, which occurs during ras switching from gtp-bound form to gdp-bound form, and in turn abrogates ras binding with gtp, further leading to repression of downstream erk pathway activation.32, 33 phlpp expression can be regulated at the translational level by mir-190 in a p50-dependent manner;50, 51 however, p27 might control phlpp expression in an mir-190-independent manner (zhang and huang et al., unpublished data).",pmc4260754,1,10,11,1,21
chk2,protein,,chek2,uniprot,p00177,nucleus,go:0005739,atm,protein,,atm,uniprot,q03746,nucleus,go:0005739,positive,d,phosphorylation,t68,,b-cell,,vein,['2'],nan,nan,"during normal growth, chk2 is present in the nucleus in an inactive monomeric form (ahn et al., 2000). after dna damage, chk2 is phosphorylated by atm on the priming site t68 and on other residues in the scd (figure 2b). these phosphorylations lead to a conformational change which induces chk2 dimerization through binding of the phosphorylated scd of one monomer with the fha domain of another (ahn et al., 2002; xu et al., 2002). dimerization promotes chk2 autophosphorylation of the kinase domain at residues s260 and t432, the t-loop residues t383 and t387, and s516 (lee and chung, 2001; schwarz et al., 2003; wu and chen, 2003), triggering an additional conformational change and dissociation of the dimers into fully active monomers. although phosphorylation of the scd is the initial, essential step of chk2 activation, this domain is rapidly dephosphorylated, perhaps because after dimer dissociation it is exposed to phosphatases (ahn et al., 2002). therefore, scd phosphorylation is detectable only at early time points after damage.",pmc4296918,1,10,11,1,21
chk2,protein,,chek2,uniprot,q96xa7,cytoplasm,go:0005739,p53,protein,,tp53,uniprot,q96xa7,cytoplasm,go:0005739,positive,d,phosphorylation,,keratinocytes,epithelial,skin,mouse,['77'],nan,nan,"chk2+/− throughout the g2 and g3 generations, thus in a setting where all chromosomes present progressively shorten telomeres. it is conceivable that the chk2-mediated response in g3 terc-deficient mice is masked by a compensatory induction of a chk2-independent mechanism that leads to p53/p21 activation. in fact, nalapareddy et al. detected significantly higher levels of phosphorylated chk1 in ig4 chk2−/− as compared to ig4 chk2+/+ (nalapareddy et al., 2010). in agreement with nalapareddy et al., we also detected a slight increase in chk1 phosphorylation in the absence of chk2 in trf1-deficient keratinocytes, which explains the fact that p53 levels were still elevated in chk2 cohorts compared to the wild-types. this fact also explains that chk2 deficiency only partially rescued survival and phenotypes associated to trf1 deficiency, while p53 deficiency was previously described by us to fully rescue trf1δ/δ",pmc4331747,1,10,11,1,21
cdk4,protein,,cdkn2a,uniprot,p13248,cytoplasm,go:0005634,c-jun,protein,,jun,uniprot,p00738,nucleus,go:0005634,positive,d,phosphorylation,,,b-cell,,,['20'],nan,nan,"the ability of cdk4 to phosphorylate c-jun. additionally, the activity of ap-1,",pmc3084876,1,10,11,1,21
chk2,protein,,chek2,uniprot,q96x78,nucleus,go:0005739,p53,protein,,tp53,uniprot,q04727,nucleus,go:0005739,negative,d,inhibits,,,,,human,['10'],nan,nan,"we need to define those mechanisms and proteins that fine-tune the different biological outcomes of the ddr in relation to lesions, cellular types, and genetic background. indeed, a more detailed knowledge of chk2 activities in human cells in relation to damage type and extent could help define the possibility of treating specific tumors by chk2 activation or inactivation, alone or in combination with other therapies. particularly interesting is the possibility of targeting chk2 in patients with known carcinogenic mutations in p53.",pmc4296918,1,10,11,1,21
p65/rela,protein,,rela,uniprot,q15555,nucleus,go:0005739,phospho-akt,protein,,akt1,uniprot,p00738,cytoplasm,go:0005739,positive,d,staining,,,epithelial-like,,human,['58'],nan,nan,"staining for p65/rela, phospho-akt and ciap-2 on serial biopsy sections. serial sections from a moderate dysplasia (a–c) or adenocarcinoma (d–f) underwent immunohistochemical staining with antibodies directed against p65/rela (a and d), phospho-akt (b and e) or ciap-2 (c and f). cells with nuclear localization of p65/rela (arrows in a) correlated with regions of increased staining for phospho-akt and ciap-2 in this moderate dysplasia but the correlation was not consistently observed. high levels of cytoplasmic p65/rela staining in the adenocarcinoma corresponded with faint to moderate staining for phospho-akt and ciap-2 (d–f). there was a statistically significant correlation between ciap-2 and phospho-akt staining intensity at all pathology grades.",pmc1325242,1,10,11,1,21
