index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
412,insulin,protein,,,,p01308,,,4ebp1,protein,,,uniprot,q13541,,,positive,i,none,,,,,,nan,nan,"the phosphorylation of 4ebp1 appears to occur in a hierarchical manner , as follows [ xref_bibr , xref_bibr ] : thr37/46 are phosphorylated at baseline , and this is further enhanced by insulin production [ xref_bibr , xref_bibr ] .",pmc4936323,1,1,40,1,41
26,atm,protein,,,,q13315,,,cabin1,protein,,,uniprot,q9y6j0,,,negative,i,ubiquitination,,,,,,nan,nan,"here , we found that atm and chk2 mediate phosphorylation of cabin1 and the crl4ddb2 ubiquitin ligase complex binds and mediates cabin1 ubiquitination , leading to proteasomal degradation upon dna damage .",pmc3575827,1,1,40,1,41
25,atm,protein,,,,q13315,,,apoptosis antagonizing transcription factor,protein,,,uniprot,q9ny61,,,positive,d,phosphorylation,,cellosaurus:cvcl_c111,cl:cl:0000255,,,nan,nan,"in the first , chk2 and atm phosphorylate the apoptosis antagonizing transcription factor che-1 , which results in its stabilization and recruitment to the promoters of p21 and p53 genes after damage , leading to their transcription and to the sustainment of g2/m arrest .",pmc4296918,1,1,40,1,41
24,atm,protein,,,,q13315,cytoplasm,go:0005737,cdk1,protein,,,uniprot,p06493,cytoplasm,go:0005737,negative,i,none,,,,,,nan,nan,"thus , by inhibiting cdc25 , atm and atr -- > chk1 inactivates cdk1 .",pmc2925474,1,1,40,1,41
214,chk2,protein,,,,o96017,other,go:0018995,cdc25a,protein,,,uniprot,p30304,other,go:0018995,negative,i,none,,,cl:cl:0000034,,,nan,nan,"indeed , in es cells , the g1 checkpoint is absent ; accordingly , in these cells , chk2 was unable to induce cdc25a degradation .",pmc4296918,1,1,40,1,41
222,chk2,protein,,,,o96017.t,,,cabin1,protein,,,uniprot,q9y6j0,,,negative,i,ubiquitination,,cellosaurus:cvcl_0045,,,,nan,nan,overexpression of atm or chk2 increased the ubiquitination of cabin1 protein ( xref_fig a and b ) .,pmc3575827,1,1,40,1,41
173,chk1,protein,,,,o14757,cytoplasm,go:0005737,cdc25c,protein,,,uniprot,p30307,cytoplasm,go:0005737,positive,d,phosphorylation,,,,,,nan,nan,"chk1 and chk2 phosphorylate cdc25c on s216 which allows 14-3-3 binding and subsequent sequestration of cdc25c in the cytoplasm , away from substrates .",pmc2954851,1,1,40,1,41
391,igf-1,protein,,,,p05019,,,beta-catenin,protein,,,uniprot,p35222,,,positive,i,amount,,,,,,nan,nan,increases in beta-catenin levels mediated by igf-1 may not be sufficient to overcome the inhibitory effect of gsk3 on beta-catenin-tcf interaction .,pmc2196183,1,1,40,1,41
392,igf-1,protein,,,,p05019,,,brdu,chemical,,,pubchem,6035,,,positive,i,none,,,,,,nan,nan,"furthermore , both igf-1 and mocm increased the fraction of brdu + lm2 cells 12-24 hrs after treatment , corresponding with significantly increased cell numbers ( data not shown ) .",pmc3135566,1,1,40,1,41
393,igf-1,protein,,,,p05019,,,cell proliferation,biologicalprocess,,,go,go:0008283,,,positive,i,none,,,,,,nan,nan,"exogenous igf-1 increased cell proliferation and activated mapk and akt signaling pathways in pancreatic cell lines [ xref_bibr , xref_bibr ] .",pmc149420,1,1,40,1,41
424,insulin,protein,,,,p01308,,,sp-a,protein,,,uniprot,p48023,,,negative,i,none,,cellosaurus:cvcl_9t08,cl:cl:0000082,,,nan,nan,"in agreement with the h441 cells results , pd98059 ( 2.5-10 mum ) had no effect on the insulin inhibition of sp-a mrna while decreasing basal sp-a mrna levels in a dose dependent manner when added alone . ++++ our previous studies have shown that insulin down-regulates sp-a mrna and protein levels in human lung epithelial cells in a concentration and time dependent manner via an inhibition of gene transcription [ xref_bibr , xref_bibr ] .",pmc150512,1,1,40,1,41
411,insulin,protein,,,,p01308,,,4ebp1,protein,,,uniprot,q13541,,,negative,i,phosphorylation,,cellosaurus:cvcl_0045,cl:cl:0000746,,,nan,nan,"in proximal tubular epithelial cells , insulin activated phosphorylation of 4ebp1 could be inhibited by pd098059 , suggesting a requirement for mapk [ xref_bibr ] .",pmc1289294,1,1,40,1,41
107,caspase 6,protein,,,,p55212,other,go:0016605,satb1,protein,,,uniprot,q01826,other,go:0016605,positive,d,sumoylation,,,,,,nan,nan,"it is reported that satb1 partially co-localizes with pml , and when apoptosis occurs is targeted for the pml body where satb1 is sumoylated and cleaved by caspase 6 xref_bibr .",pmc3675137,1,1,40,1,41
413,insulin,protein,,,,p01308,,,beta-catenin,protein,,,uniprot,p35222,,,positive,i,none,,,,,,nan,nan,"this model helps explain why insulin growth factor ( igf ) 1 can enhance the stability of beta-catenin but not transcriptional activation of downstream targets , whereas addition of the gsk3 inhibitor lithium resulted in a dramatic increase in beta-catenin-tcf-mediated transcriptional activation .",pmc2196183,1,1,40,1,41
418,insulin,protein,,,,p01308,,,gsk-3beta,protein,,,uniprot,p49841,,,positive,d,phosphorylation,,cellosaurus:cvcl_4461,,,,nan,nan,insulin signaling results in activation of akt and subsequent phosphorylation and inactivation of gsk-3beta ( s9 ) and gsk-3alpha ( s21 ) [ xref_bibr ] .,pmc4102778,1,1,40,1,41
422,insulin,protein,,,,p01308,,,rheb,protein,,,uniprot,q15382,,,positive,i,none,,,,,,nan,nan,further work showed that tsc1/2 is a gap for the small gtpase rheb and that insulin mediated rheb activation is pi3k dependent [ xref_bibr - xref_bibr ] .,pmc2652403,1,1,40,1,41
419,insulin,protein,,,,p01308,,,gsk3beta,protein,,,uniprot,p49841,,,positive,i,none,,,,,,nan,nan,"we hypothesized that insulin stimulation and subsequent inactivation of gsk3beta allow cyclin d1 to form an active complex with cdk4 , promoting pgc-1alpha acetylation .",pmc4076706,1,1,40,1,41
417,insulin,protein,,,,p01308,,,gsk-3alpha,protein,,,uniprot,p49840,,,positive,d,phosphorylation,,cellosaurus:cvcl_4461,,,,nan,nan,insulin signaling results in activation of akt and subsequent phosphorylation and inactivation of gsk-3beta ( s9 ) and gsk-3alpha ( s21 ) [ xref_bibr ] .,pmc4102778,1,1,40,1,41
416,insulin,protein,,,,p01308,,,fkhr,protein,,,uniprot,q12778,,,negative,i,none,,cellosaurus:cvcl_0027,,,,nan,nan,"insulin treatment was shown to decrease endogenous fkhr proteins in hepg2 cells , which was inhibited by proteasome inhibitors [ xref_bibr ] .",pmc2652403,1,1,40,1,41
414,insulin,protein,,,,p01308,,,cdk4,protein,,,uniprot,p11802,,,negative,i,none,,,,,,nan,nan,"when taken in aggregate , our findings indicate that insulin suppresses hepatic gluconeogenesis during refeeding , in part by activating cyclin d1 and cdk4 complex to suppress pgc-1alpha activity .",pmc4076706,1,1,40,1,41
353,gsk-3beta,protein,,,,p49841,,,4ebp1,protein,,,uniprot,q13541,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","these results suggest that gsk-3beta could participate in the direct phosphorylation of 4ebp1 at thr70 , thr37/46 , and ser65 , as reported for s6k [ xref_bibr ] . ++++ therefore , we here provide the evidence that gsk-3beta can directly phosphorylate 4ebp1 at thr37/46 , thr70 , and ser65 , possibly in sequential order .,these results suggest that gsk-3beta could participate in the direct phosphorylation of 4ebp1 at thr70 , thr37/46 , and ser65 , as reported for s6k [ xref_bibr ] .","pmc4936323,pmc4936323",2,0.1,39,1,39.2
453,lrp6,protein,,,,o75581,,,beta-catenin,protein,,,uniprot,p35222,,,negative,i,phosphorylation,,,,,,"nan,nan","nan,nan","cselenyi et al reported that the lrp6 intracellular domain specifically inhibits gsk3 phosphorylation of beta-catenin , but not of tau xref_bibr .,however , while cselenyi et al. suggested that lrp6 specifically inhibits gsk3 phosphorylation of beta-catenin but not of other substrates xref_bibr , our data suggest that the phosphorylated pppspxs peptide behaves as a general gsk3 inhibitor .","pmc2654145,pmc2654145",2,0.1,39,1,39.2
224,ck1,protein,,,,p04264,,,beta-catenin,protein,,,uniprot,p35222,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","this inhibitory effect of phosphorylated pppspxs motifs is direct and specific for gsk3 phosphorylation of beta-catenin at ser33/ser37/thr41 but not for ck1 phosphorylation of beta-catenin at ser45 , and is independent of axin function . ++++ ck1 phosphorylates beta-catenin at ser45 , which is the priming site for beta-catenin ser33/ser37/thr41 phosphorylation by gsk3 xref_bibr .,therefore we have reconstituted an in vitro kinase assay for axin dependent beta-catenin amino-terminal phosphorylation by ck1 and gsk3 using purified proteins .","pmc2654145,pmc2654145",2,0.1,39,1,39.2
227,cki,protein,,,,p35790,,,beta-catenin,protein,,,uniprot,p35222,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","cki phosphorylates beta-catenin on s45 when wnt signaling is extinguished .,when beta-catenin is mutated at certain nucleotides it can act as an oncogene , as the beta-catenin proteins can not be phosphorylated by gsk-3 or cki ( depending on the residue ) .","pmc4102778,pmc4102778",2,0.1,39,1,39.2
162,cdk5,protein,,,,q00535,other,go:0097418,parkin,protein,,,uniprot,o60260,other,go:0097418,positive,d,phosphorylation,,,,,,nan,nan,"moreover , cdk5 participates in the hyperphosphorylation of alpha-synuclein and parkin , thereby contributing to generation of lewy bodies in parkinson 's disease [ xref_bibr , xref_bibr ] and to lewy bodylike inclusions , which ultimately contribute to neuronal loss in amyotrophic lateral sclerosis [ xref_bibr , xref_bibr ] .",pmc4381256,1,0.1,39,1,39.1
167,cdk7,protein,,,,p50613,,,cdk6,protein,,,uniprot,q00534,,,positive,i,phosphorylation,,cellosaurus:cvcl_0291,,,,nan,nan,whether both cdk4 and cdk6 phosphorylations are catalyzed by cdk7 remains unclear .,pmc3667761,1,0.1,39,1,39.1
165,cdk7,protein,,,,p50613,,,cdk4,protein,,,uniprot,p11802,,,positive,i,phosphorylation,,cellosaurus:cvcl_0291,,,,nan,nan,whether both cdk4 and cdk6 phosphorylations are catalyzed by cdk7 remains unclear .,pmc3667761,1,0.1,39,1,39.1
161,cdk5,protein,,,,q00535,other,go:0097418,alpha-synuclein,protein,,,uniprot,p37840,other,go:0097418,positive,d,phosphorylation,,,,,,nan,nan,"moreover , cdk5 participates in the hyperphosphorylation of alpha-synuclein and parkin , thereby contributing to generation of lewy bodies in parkinson 's disease [ xref_bibr , xref_bibr ] and to lewy bodylike inclusions , which ultimately contribute to neuronal loss in amyotrophic lateral sclerosis [ xref_bibr , xref_bibr ] .",pmc4381256,1,0.1,39,1,39.1
160,cdk4,protein,,,,p11802:[substitutionmutant],,,cdk2,protein,,,uniprot,p24941,,,negative,i,none,,,cl:cl:0000548,,,nan,nan,"moreover , p173s mutation of cdk4 did not impair its in vitro activation by cak xref_bibr , which is consistent with the concept that cdk recognition by cak does not depend on a consensus sequence around the phosphoacceptor site xref_bibr - xref_bibr .",pmc3667761,1,0.1,39,1,39.1
163,cdk6,protein,,,,q00534,,,p18,protein,,,uniprot,o43324,,,positive,i,none,,,cl:cl:0000165,,,nan,nan,"while cdk6 is another target of p18 and this kinase has also been implicated in the control of human islet proliferation 38 , genetic evidence suggests that murine islet cells depend solely on cdk4 for proliferation and tumorigenesis .",pmc4135037,1,0.1,39,1,39.1
151,cdk4,protein,,,,p11802,,,pgc-1alpha,protein,,,uniprot,q9ubk2,,,negative,i,none,,,,,,nan,nan,"when taken in aggregate , our findings indicate that insulin suppresses hepatic gluconeogenesis during refeeding , in part by activating cyclin d1 and cdk4 complex to suppress pgc-1alpha activity .",pmc4076706,1,0.1,39,1,39.1
166,cdk7,protein,,,,p50613,,,cdk4,protein,,,uniprot,p11802,,,positive,i,phosphorylation,,,,,,nan,nan,"whereas continuous treatment with cr8 abolished cdk4 activation ( xref_fig ) , cdk7 inhibition and roscovitine inhibited cdk4 activity ( not shown ) and phosphorylation in 1 h , but cr8 did not ( xref_supplementary ) .",pmc3667761,1,0.1,39,1,39.1
472,menin,protein,,,,o00255,,,cdk4,protein,,,uniprot,p11802,,,negative,i,none,,,cl:cl:0000165,,uberon:uberon:0000479,nan,nan,"thus , we hypothesized that cdk4 plays a unique essential role in driving proliferation of neuroendocrine cells , and menin may negatively regulate the cdk4 action .",pmc4135037,1,0.1,39,1,39.1
752,sorafenib,chemical,,,,216239,,,gsk-3beta,protein,,,uniprot,p49841,,,positive,i,none,,,,,,nan,nan,the multi-kinase inhibitor sorafenib induced gsk-3beta which actually provides a survival signal in melanoma cells .,pmc4102778,1,0.1,39,1,39.1
751,smurf2,protein,,,,q9hau4,,,runx2,protein,,,uniprot,q13950,,,negative,i,none,,,cl:cl:0000062,,,nan,nan,"in addition , akt enhances ubiquitin and proteasome mediated degradation of smurf2 , counteracting the smurf2 induced degradation of runx2 .",pmc4513933,1,0.1,39,1,39.1
750,smrt,protein,,,,q9y618,,,wip1,protein,,,uniprot,o15297,,,negative,i,none,,cellosaurus:cvcl_0042,,,,nan,nan,"smrt represses the phosphatase wip1 , influencing the dynamics of chk2 activation . ++++ because the wip1 dependent feedback has been reported to cause oscillatory behavior in chk2 activation xref_bibr , xref_bibr , and because in genetic oscillators the intensity of the feedback loop dictates the oscillatory behavior of the system xref_bibr - xref_bibr , we sought to examine the possibility that the smrt dependent repression of wip1 might be responsible for influencing the dynamics of chk2 activation after dna damage . ++++ as shown in xref_fig , smrt limited cddp dependent activation of fos and ppm1d and exhibited a repressive function on smad7 , srpk2 , bcl2l11 and max , as their inhibition by cddp was lost in the cells transfected with smrt sirna . ++++ as expected , wip1 protein levels were augmented by doxorubicin treatment and increased by sirna against smrt , even in the absence of dna damage , indicating basal repression of ppm1d by smrt ( xref_fig ) .",pmc3656868,1,0.1,39,1,39.1
145,cdk4,protein,,,,p11802,,,menin,protein,,,uniprot,o00255,,,positive,i,none,,,cl:cl:0000165,,uberon:uberon:0000479,nan,nan,"thus , it is conceivable that downregulation of the cdk inhibitors accounts substantially for ectopic cdk4 activation in pre-oncogenic menin deficient neuroendocrine cells .",pmc4135037,1,0.1,39,1,39.1
743,skp2,protein,,,,q13309.t,,,p27 kip1,protein,,,uniprot,p46527,,,positive,i,transcription,,,,,uberon:uberon:0000105,nan,nan,"immunohistochemical analysis revealed that increased p27 kip1 expression and decreased skp2 expression were observed in the galectin-3-depleted tumor sections , whereas skp2 overexpression reversed the decrease of p27 kip1 expression ( xref_supplementary ) .",pmc4211374,1,0.1,39,1,39.1
742,skp2,protein,,,,q13309.t,,,p27 kip1,protein,,,uniprot,p46527,,,negative,i,transcription,,uaz:cvcl_9115,cl:cl:2000042,,,nan,nan,"interestingly , downregulation of galectin-3 reduces skp2 expression and only induces p27 kip1 expression .",pmc4211374,1,0.1,39,1,39.1
741,skp2,protein,,,,q13309.t,,,p27 kip1,protein,,,uniprot,p46527,,,negative,i,transcription,,cellosaurus:cvcl_0102,,,,nan,nan,increased p27 kip1 expression resulting from galectin-3 depletion was significantly diminished by skp2 overexpression ( xref_fig ) . ++++ overexpression of galectin-3 or skp2 induces a decrease in p27 kip1 protein expression .,pmc4211374,1,0.1,39,1,39.1
740,skp2,protein,,,,q13309,,,ubiquitin,protein,,,uniprot,p0cg47,,,positive,i,none,,uaz:cvcl_9115,,,,nan,nan,this suggests that galectin-3 regulates the level of p27 kip1 protein by skp2 mediated ubiquitin activity ( xref_fig ) .,pmc4211374,1,0.1,39,1,39.1
739,skp2,protein,,,,q13309,,,ubiquitin,protein,,,uniprot,p0cg47,,,positive,i,none,,cellosaurus:cvcl_e508,cl:cl:0000988,,,nan,nan,"in addition , an ubiquitin e3 ligase , the scf ( skp2 ) complex , mediates p27 ( kip1 ) ubiquitin dependent proteolysis .",pmc2652403,1,0.1,39,1,39.1
738,skp2,protein,,,,q13309,,,p27 kip1,protein,,,uniprot,p46527,,,negative,i,transcription,,cellosaurus:cvcl_0102,,,,nan,nan,"when galectin-3 was overexpressed in the galectin-3-null snu-638 cells , the expression of skp2 and p27 kip1 was found to increase and decrease , respectively ; additional skp2 depletion enhanced the p27 kip1 expression ( xref_fig ) .",pmc4211374,1,0.1,39,1,39.1
