,Element Name,Element Type,Element ID,Location,Location ID,Cell Line,Cell Type,Organism,Positive Reg Name,Positive Reg Type,Positive Reg ID,Positive Reg Location,Positive Reg Location ID,Negative Reg Name,Negative Reg Type,Negative Reg ID,Negative Reg Location,Negative Reg Location ID,Connection Type,Database Name,Mechanism,Paper ID,Evidence,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
434,mnk1,protein,q9bub5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,erk,protein family|protein complex,erk,nan,nan,i,['nan'],['none'],['pmc3291999'],"['in addition , the erk activated protein kinases mnk1 and mnk2 ( mapk interacting protein kinase 1 and 2 ) directly phosphorylate eif4e [ xref_bibr , xref_bibr ] .']",1,1.0,40.0,1.0,41.0
435,mnk1,protein,q9bub5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mtor,protein,p42345,nan,nan,i,['nan'],['none'],['pmc4700468'],"[""paradoxically , the inhibition of mtor signaling with rapamycin triggered eif4e phosphorylation as evidenced by the activation of its activator mnk1 and importantly 3-awa abrogated rapamycin 's ability to increase eif4e and mnk1 phosphorylation ( xref_fig ) .""]",1,1.0,40.0,1.0,41.0
436,mt1-mmp,protein,p50281,nan,nan,nan,nan,nan,mek,protein family|protein complex,mek,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['transcription'],['pmc3378628'],['besides mmp-2 we found that mek also suppressed mt1-mmp expression .'],1,1.0,40.0,1.0,41.0
654,ral,protein,p11233,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ras,protein family,pf00071,nan,nan,i,['nan'],['none'],['pmc4525067'],"['oncogenic ras constitutively stimulates the raf , pi3k , and ral gds signaling pathways , leading to cellular transformation .']",1,1.0,40.0,1.0,41.0
732,smurf2,protein,q9hau4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,akt,protein family|protein complex,akt,nan,nan,i,['nan'],['phosphorylation'],['pmc4513933'],"['during osteoblast differentiation , akt interacts with and phosphorylates smurf2 .']",1,1.0,40.0,1.0,41.0
180,cdk2,protein,p24941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,rb,protein,p06400,nan,nan,i,['nan'],['phosphorylation'],['pmc3667761'],"['while completing our study , it was reported that inactivation of rb family proteins by a sv40 large t fragment restores t-loop phosphorylation of cdk2 and cdk1 despite genetic inactivation of cdk7 xref_bibr .']",1,1.0,40.0,1.0,41.0
734,snail,protein family,ipr029795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,erk,protein family|protein complex,erk,nan,nan,i,['nan'],['transcription'],['pmc3355968'],"['furthermore , erk upregulates snail gene transcription though activation of ap-1 transcription factor .']",1,1.0,40.0,1.0,41.0
176,cdk2,protein,p24941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,akt,protein family|protein complex,akt,nan,nan,i,['nan'],['phosphorylation'],['pmc3317191'],['nuclear akt phosphorylates cdk2 at thr39 which causes temporary cytoplasmic localization of cyclin a and cdk2 complex .'],1,1.0,40.0,1.0,41.0
174,cdc42,protein,p60953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,src,protein family|protein complex,src,nan,nan,i,['nan'],['phosphorylation'],['pmc4729484'],"['in addition , cdc42 is phosphorylated on tyrosine 64 ( 64 y ) by src tyrosine kinase , and this phosphorylation results in the increased interaction between cdc42 and gdi [ xref_bibr ] . ++++ in addition , cdc42 is phosphorylated on tyrosine 64 ( 64 y ) by src tyrosine kinase , and this phosphorylation results in the increased interaction between cdc42 and gdi [ xref_bibr ] .']",1,1.0,40.0,1.0,41.0
303,gab1,protein,q13480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,gsk3,protein family|protein complex,gsk3,nan,nan,i,['nan'],['phosphorylation'],['pmc2683723'],"['downstream targets of egfr and ir , such as erk , gsk3 ( glycogen synthase kinase 3 ) or mtor ( the mammalian target of rapamycin ) , feedback and phosphorylate gab1 and irs on serine/threonine residues , which disable tyrosine phosphorylation at sites engaging pi3k , grb2 , rasgap or shp2 .']",1,1.0,40.0,1.0,41.0
172,cdc42,protein,p60953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,erk,protein family|protein complex,erk,nan,nan,i,['nan'],['phosphorylation'],['pmc4729484'],"['in the present study , we have investigated whether rhoa and cdc42 can be phosphorylated by erk . ++++ in the present study , we examined whether erk also phosphorylates rhoa and cdc42 . ++++ we also showed that cdc42 is only marginally phosphorylated by active erk ( xref_fig ) .']",1,1.0,40.0,1.0,41.0
170,cdc25c,protein,p30307,nan,nan,nan,nan,nan,chk2,protein,o96017,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc3330700'],"['as chk2 inactivates cdc25c via phosphorylation of cdc25c s216 , resulting in g2/m arrest [ xref_bibr , xref_bibr , xref_bibr ] , knockdown of either erk1 or erk2 reduced etop induced cdc25c s216 phosphorylation and significantly compromised etop induced g2/m arrest in mcf7 cells [ xref_bibr ] .']",1,1.0,40.0,1.0,41.0
468,nanog,protein,q9h9s0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mek,protein family|protein complex,mek,nan,nan,i,['nan'],['amount'],['pmc3537888'],"['inhibition of mek decreased the level of nuclear oct4 , nanog , and stat3 ( y705 ) , further demonstrating that msc shape and actomyosin contractility regulated stat3 ( y705 ) nuclear translocation .']",1,1.0,40.0,1.0,41.0
169,cdc25a,protein,p30304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,chk2,protein,o96017,nan,nan,i,['nan'],['none'],['pmc4296918'],['a possible influence of estrogen on chk2 function is intriguing and can be ascribed to the activity of the estrogen receptor on the chk2 target cdc25a or to an interaction between the estrogen receptor and one of the proteins regulated by chk2 or chk2 itself .'],1,1.0,40.0,1.0,41.0
168,cdc25a,protein,p30304,nan,nan,nan,nan,nan,gsk3alpha,protein,p49840,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc3187934'],"['xref_bibr establish that active gsk3alpha and beta negatively regulates cdc25a , a phosphatase important in cell cycle transition that is over expressed in a number of cancers .']",1,1.0,40.0,1.0,41.0
166,ccar2,protein,q8n163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,chk2,protein,o96017,nan,nan,i,['nan'],['none'],['pmc4627348'],['the ccar2 dependent failure of dna repair is caused by defective chk2 activity .'],1,1.0,40.0,1.0,41.0
736,snail,protein family,ipr029795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,gsk3beta,protein,p49841,nan,nan,i,['nan'],['phosphorylation'],['pmc3355968'],"['we have shown that gsk3beta can phosphorylate snail at six serine residues in which two of them are responsible for snail stability while the other four are involved in its nuclear localization . ++++ first , gsk3beta phosphorylates snail at four serine residues to allow its export from the nucleus .']",1,1.0,40.0,1.0,41.0
164,caveolin-1,protein,q03135,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,src,protein family|protein complex,src,nan,nan,i,['nan'],['phosphorylation'],['pmc3709701'],"['src dependent phosphorylation of caveolin-1 and egfr y845 was shown to occur in ionizing radiation treated human bronchial carcinoma cells , a549 .']",1,1.0,40.0,1.0,41.0
162,caspases,protein family|protein complex,caspase,nan,nan,nan,nan,nan,akt,protein family|protein complex,akt,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc2185587'],"['on the other hand , our data also suggest that there exists an additional , more general mechanism by which akt can suppress activation of caspases by cytochrome c at a postmitochondrial stage . ++++ when added into vector-cell extracts , immunoisolated active akt is sufficient to inhibit caspase activation induced by cytochrome c , suggesting that active akt has a direct effect on inhibiting cytochrome c induced caspase activation . ++++ these data confirm that active akt inhibits caspase activation downstream of cytochrome c. on the other hand , parp cleavage induced by cytochrome c in extracts prepared from bcl-2-stable lines proceeded similarly to cleavage in vector-control cell extracts ( xref_fig b ) .']",1,1.0,40.0,1.0,41.0
739,sos,protein family|protein complex,sos,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,erk,protein family|protein complex,erk,nan,nan,i,['nan'],['phosphorylation'],['pmc3660063'],"['erk also phosphorylates sos at multiples sites leading to the dissociation of sos from grb2 and preventing ras activation [ xref_bibr , xref_bibr ] .']",1,1.0,40.0,1.0,41.0
462,mtorc2,protein family|protein complex,mtorc2,nan,nan,nan,nan,nan,mtorc1,protein family|protein complex,mtorc1,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc3660063'],"['assuming that equilibrium exists between these two complexes , when the mtorc1 complex is formed , it could antagonize the formation of the mtorc2 complex and reduce akt activity [ xref_bibr , xref_bibr ] .']",1,1.0,40.0,1.0,41.0
463,mtorc2,protein family|protein complex,mtorc2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mtor,protein,p42345,nan,nan,i,['nan'],['phosphorylation'],['pmc3187934'],"['initially akt is partially activated via the igf-1r and pi3k signaling pathway by pdk1 at t309 , however it is s473 phosphorylation by mtor and specifically the mtorc2 complex that results in maximal activation .']",1,1.0,40.0,1.0,41.0
634,ptc2,protein,q9y6c5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,rad53,protein,o96017,nan,nan,i,['nan'],['phosphorylation'],['pmc2954851'],"['ptc2 and ptc3 were found to bind to the fha1 domain of rad53 and ck2 phosphorylation of ptc2 at t376 was necessary for this interaction [ xref_bibr , xref_bibr ] .']",1,1.0,40.0,1.0,41.0
122,bim,protein,o43521,nan,nan,nan,nan,nan,akt,protein family|protein complex,akt,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['transcription'],['pmc3734838'],"['furthermore , inhibition of akt led to the activation of foxo transcription factors and enhanced the expression of the target genes bim and pten ; as a result , bim was shown to promote selenite induced apoptosis , and pten amplified the proapoptotic effect of sodium selenite by inhibiting the akt/foxo3a/bim signaling axis .']",1,1.0,40.0,1.0,41.0
467,nanog,protein,q9h9s0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,egfr,protein,p00533,nan,nan,i,['nan'],['transcription'],['pmc3537888'],"['thus in the presence of pdgfr inhibitor-iv , basal egfr signaling ( cabl independent in the presence of this inhibitor ) contributes to msc rounding , increased nuclear stat3 ( y705 ) , and increased oct4 and nanog expression .']",1,1.0,40.0,1.0,41.0
123,bim,protein,o43521,nan,nan,nan,nan,nan,erk,protein family|protein complex,erk,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc3025971'],"['for example , erk proteins promote cell survival by inhibiting caspase-9 [ xref_bibr , xref_bibr ] or bim ( bcl-2-interacting mediator of cell death ) through direct phosphorylation [ xref_bibr ] .']",1,1.0,40.0,1.0,41.0
114,beta-catenin,protein,p35222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,raf1,protein,p04049,nan,nan,i,['nan'],['none'],['pmc4687460'],"['likewise , phelps et al. 66 recently reported that kras and raf1 oncogenes promote nuclear accumulation of beta-catenin in apc deficient cells .']",1,1.0,40.0,1.0,41.0
618,pml,protein,p29590,nan,nan,nan,nan,nan,mtorc1,protein family|protein complex,mtorc1,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4102778'],['elevated mtorc1 activity adversely affected lic maintenance while the mtorc1 blocker rapamycin prevented the exhaustion of pml -/- lics .'],1,1.0,40.0,1.0,41.0
570,p70 s6 kinase,protein family|protein complex,p70s6k,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mtorc1,protein family|protein complex,mtorc1,nan,nan,i,['nan'],['phosphorylation'],['pmc3187934'],['upon phosphorylation of mtorc1 it in turn phosphorylates p70 s6 kinase resulting in rps6 activation and increased protein translation .'],1,1.0,40.0,1.0,41.0
56,apc,protein,p25054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,gsk3,protein family|protein complex,gsk3,nan,nan,i,['nan'],['phosphorylation'],['pmc2654145'],"['this may be analogous to parallel mechanisms that promote gsk3 phosphorylation of beta-catenin in the absence of wnt stimulation , such as by gsk3 and ck1 phosphorylation of axin and apc xref_bibr .']",1,1.0,40.0,1.0,41.0
53,apc,protein,p25054,nan,nan,nan,nan,nan,gsk3,protein family|protein complex,gsk3,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4568445'],"[""our data suggest this would decrease apc dynamics in the axin complex ( since apc 's arm rpts would more strongly associate with axin ) , perhaps reducing betacat transfer out of the destruction complex .""]",1,1.0,40.0,1.0,41.0
52,apaf-1,protein,o14727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,akt,protein family|protein complex,akt,nan,nan,i,['nan'],['phosphorylation'],['pmc2185587'],"['akt phosphorylates apaf-1 in vitro ( our unpublished observations ) ; however , further studies are needed to determine whether cellular apaf-1 is a direct target of akt , and how the phosphorylation status of apaf-1 may regulate caspase-9 activation .']",1,1.0,40.0,1.0,41.0
49,ap-1,protein family|protein complex,ap1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,tlr,protein family|protein complex,tlr,nan,nan,i,['nan'],['none'],['pmc3084876'],"['expression of the kinase dead , dominant negative cdk4 r159n mutant inhibited tlr induced ap-1 reporter gene activity in a dose dependent manner ( xref_fig ) .']",1,1.0,40.0,1.0,41.0
47,aml,protein,q6pf39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,akt,protein family|protein complex,akt,nan,nan,i,['nan'],['none'],['pmc3660063'],"['though some studies confirmed , that ship-1 is a leukemia suppressor [ xref_bibr , xref_bibr ] it is unlikely that ship1 mutations are a frequent cause of akt activation in aml .']",1,1.0,40.0,1.0,41.0
797,ulk1,protein,o75385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mtorc1,protein family|protein complex,mtorc1,nan,nan,i,['nan'],['phosphorylation'],['pmc4258317'],"['during physiological conditions , the phagophore formation is inhibited by mtorc1 , since it directly interacts with and phosphorylates the ulk1 kinase complex ( ulk1-atg13-fip200-atg101 ) which is required for the initiation of autophagy [ xref_bibr , xref_bibr ] .']",1,1.0,40.0,1.0,41.0
798,usf1,protein,p22415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,gsk3,protein family|protein complex,gsk3,nan,nan,i,['nan'],['none'],['pmc3481126'],"['xref_bibr , xref_bibr in addition , many of the genes induced following inhibition of pi 3-kinase were targeted by the e-box-binding transcription factors mitf and usf1 , which were activated as a result of phosphorylation by gsk3 .']",1,1.0,40.0,1.0,41.0
799,uvrag,protein,q9p2y5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,egfr,protein,p00533,nan,nan,i,['nan'],['none'],['pmc4585463'],['this is supported by the fact that lysosomes are still acidified in uvrag phospho-mutant cells ( fig xref_fig ) .'],1,1.0,40.0,1.0,41.0
801,uvrag,protein,q9p2y5:[genericmutant],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mtor,protein,p42345,nan,nan,i,['nan'],['phosphorylation'],['pmc4585463'],"['however , unlike s550 and s571 , these sites were insensitive to ku treatment and a uvrag mutant with these residues substituted to alanine was still phosphorylated in vitro by mtor , implying that another kinase mediates phosphorylation at these sites ( xref_supplementary ) .']",1,1.0,40.0,1.0,41.0
566,p63,protein,q07065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,chk2,protein,o96017,nan,nan,i,['nan'],['none'],['pmc4296918'],"['moreover , chk2 induces the removal of oocytes with unrepaired meiotic or induced dsbs by activating p53 and p63 .']",1,1.0,40.0,1.0,41.0
567,p65,protein,p21579,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,akt,protein family|protein complex,akt,nan,nan,i,['nan'],['none'],['pmc1325242'],"['furthermore , akt can activate the transcriptional potential of the p65 and rela subunit of nf-kappab [ xref_bibr , xref_bibr ] , providing a potential link between akt kinase activity and nf-kappab activation .']",1,1.0,40.0,1.0,41.0
